id,ACTION
256,0.9538792422544539
257,0.9440595849653721
258,0.9108310291731896
259,0.9190838154507697
260,0.9898376860299594
261,0.9774766753876463
262,0.9486210299355837
263,0.95680267771254
264,0.9851762441787605
265,0.9722007429319998
266,0.9307780583234686
267,0.9657510191868255
268,0.9428249436451662
269,0.9779206887906118
270,0.9743199936717065
271,0.9748042438563589
272,0.9421541121349927
273,0.9560926586280104
274,0.8913043414972763
275,0.9692701678907993
276,0.7966824481100248
277,0.9803772627061637
278,0.973235964615353
279,0.97112586485351
280,0.9257989160062101
281,0.9909743559717519
282,0.9560148581045579
283,0.8792017777332218
284,0.9410652924951851
285,0.9783727755301088
286,0.9328661456518165
287,0.9791034496007182
288,0.9503105774995615
289,0.9181020022155995
290,0.9722007429319998
291,0.8969055654788235
292,0.9433131578276427
293,0.9781483051874723
294,0.9515550825130691
295,0.9803960014189119
296,0.820533000412239
297,0.7807778698237039
298,0.9763509896457605
299,0.8181252363518224
300,0.9604410810002774
301,0.8507999792661451
302,0.9759976472861298
303,0.7797709394935786
304,0.8222037293121376
305,0.9788045330008508
306,0.9411599496269629
307,0.9331383671962322
308,0.9672783861420329
309,0.9248199886454542
310,0.9424414346317826
311,0.9721989807583559
312,0.9285474236443704
313,0.9457061093843657
314,0.9487637758318012
315,0.9924958625678751
316,0.9801861981091837
317,0.9192312769127685
318,0.9629963953063272
319,0.8930783020733004
320,0.9703504105009301
321,0.9520952730765314
322,0.7821703254321465
323,0.9868486111133755
324,0.9669979712136938
325,0.9815023638937957
326,0.7949422073275257
327,0.9455093127507953
328,0.9809280823007149
329,0.9563454884672955
330,0.9759998783737952
331,0.9614415027735652
332,0.9510678626227977
333,0.9817120514816231
334,0.9002455804542303
335,0.9783550128395706
336,0.9382650658534204
337,0.9349469384726199
338,0.9687025449178461
339,0.9410488042772195
340,0.9370207431413969
341,0.9444697848984448
342,0.9766127021392932
343,0.9062188792815624
344,0.9702860032140901
345,0.9833777404884675
346,0.9583581839637677
347,0.9328524099749089
348,0.9164736611991354
349,0.988151169836782
350,0.8923784195160421
351,0.8871130605019769
352,0.9692475767022082
353,0.963457844550379
354,0.7542809845644627
355,0.9428038417478873
356,0.9779120013585442
357,0.9228251624392458
358,0.9471305596608156
359,0.9657422539377065
360,0.8559363996091848
361,0.9569292030967564
362,0.9764707509641182
363,0.946245586712341
364,0.7574750253926282
365,0.9594386051666846
366,0.983785743255657
367,0.9671218519542548
368,0.9618639961718299
369,0.9454069769858222
370,0.9390397715788414
371,0.9501628861835779
372,0.9773577504888225
373,0.8324293432611607
374,0.7798619485495765
375,0.9442170913876577
376,0.9693176427778507
377,0.7803186948375102
378,0.9701269629406476
379,0.987404838504159
380,0.9190691456771949
381,0.9030042591876375
382,0.9533315063645889
383,0.9847297506004835
384,0.9202579727571277
385,0.9188219044499785
386,0.966973201578002
387,0.9522745331993808
388,0.934995365239666
389,0.9538633905258711
390,0.94582566994281
391,0.959721976452379
392,0.9786471064237808
393,0.9259584914820402
394,0.9805894697499524
395,0.9065781099930312
396,0.9830440026318028
397,0.9885779923349874
398,0.9659766522996018
399,0.9613791487807455
400,0.9270978039607801
401,0.9763710080084269
402,0.9761910620356856
403,0.9689475633768123
404,0.9809669227499311
405,0.9866941332261856
406,0.9302574856153804
407,0.8989522431269178
408,0.9747198335693749
409,0.9501628861835779
410,0.9553966175019094
411,0.9883050793353351
412,0.9249021559668202
413,0.90112984253765
414,0.9258895343252356
415,0.9717433405990049
416,0.9567567081509389
417,0.9707580429532433
418,0.9002892231980284
419,0.8755735488742443
420,0.9453284938322576
421,0.9554369811446266
422,0.9287252617033293
423,0.9155855446319049
424,0.892863542362623
425,0.9557537041698536
426,0.9825624389170164
427,0.9655854270199115
428,0.9448782176503323
429,0.9091692024456939
430,0.9876285565113044
431,0.9574093959977674
432,0.9363193710765492
433,0.9358645203537749
434,0.9115232712983795
435,0.9697897940062422
436,0.9858541819355231
437,0.9603403069485456
438,0.8606563216035932
439,0.9466000161261834
440,0.9016430954733354
441,0.9562536912554573
442,0.988930725451052
443,0.9721215602340229
444,0.9614415027735652
445,0.868922623688039
446,0.9769247333064901
447,0.917348217646646
448,0.9810143210671733
449,0.9787275352206718
450,0.935619849419144
451,0.8375268146124031
452,0.933042041246355
453,0.9781016848117033
454,0.890746676368008
455,0.949540429694488
456,0.9753551793757199
457,0.9579528116801577
458,0.9196012178566474
459,0.9663665537014091
460,0.876892450955287
461,0.8547005263265046
462,0.9925162983757588
463,0.9521822433980149
464,0.971754296419276
465,0.9754613881474912
466,0.9759965425183094
467,0.8404881772253278
468,0.9064648887137772
469,0.9459348978143189
470,0.9430899860976377
471,0.9281985306931498
472,0.959366400066917
473,0.9688619806349824
474,0.9386781993854417
475,0.9404088239076676
476,0.9126937838225158
477,0.9657925226332417
478,0.9540094488820811
479,0.9826521328288812
480,0.991138230166366
481,0.9596451487746556
482,0.9243227813700216
483,0.9769588031233489
484,0.9766127021392932
485,0.9742722705883093
486,0.9366860499523626
487,0.9090476338697606
488,0.9382712514710961
489,0.9829083471259774
490,0.9366860499523626
491,0.9539308654044325
492,0.967929232676183
493,0.8811795411311901
494,0.9868293441837875
495,0.9286603588064086
496,0.9688043102913819
497,0.9645042438726864
498,0.9740071761149371
499,0.9661958180611878
500,0.9674544511810641
501,0.9700885060666274
502,0.9474917284037598
503,0.9287502229488496
504,0.9686040960421624
505,0.9572178484951658
506,0.978813239742057
507,0.9730434143655201
508,0.9296810246207193
509,0.9389469270975311
510,0.8245052970121807
511,0.8772955265062752
512,0.9354230691843095
513,0.9307702040226074
514,0.837850445357108
515,0.9480123498195036
516,0.9727541962213149
517,0.9718788004915284
518,0.9553714048883324
519,0.9527723205574136
520,0.8998605223859633
521,0.9724805888757986
522,0.9263999243256447
523,0.985654149467753
524,0.7139146446827651
525,0.9342360363689385
526,0.8206641764916861
527,0.9542896851516613
528,0.9353271949255708
529,0.8790004813829815
530,0.9858201311527781
531,0.9371613032027747
532,0.9487637758318012
533,0.9641326290769785
534,0.8729838336504792
535,0.958107413658449
536,0.9731596656571322
537,0.9575631458901214
538,0.926120692416317
539,0.9310594452866865
540,0.9369256319524679
541,0.9342546354651923
542,0.9643634364278914
543,0.9304101962865216
544,0.9657803467410352
545,0.9481767590056598
546,0.9673718088198601
547,0.8748002753148759
548,0.8830469735881894
549,0.9147789012224238
550,0.9395656183190259
551,0.9816834428894021
552,0.9240079197884684
553,0.9627951389495827
554,0.8823350336922745
555,0.97112586485351
556,0.9427879412076627
557,0.9574629089361976
558,0.9411597154793574
559,0.9354354625627064
560,0.951348491294822
561,0.9257606316297267
562,0.9623705678569607
563,0.9787828165414058
564,0.903866455649769
565,0.9866209445620188
566,0.8915828769856489
567,0.8964239185614713
568,0.8705980820003645
569,0.9550261251039751
570,0.8871337492894651
571,0.8106780892385242
572,0.9108538205029981
573,0.8905706662824453
574,0.8310404729237565
575,0.9892662822414895
576,0.9664294193812929
577,0.9683511184618583
578,0.972301306883145
579,0.8893494608159533
580,0.9223580030217519
581,0.9776146779894545
582,0.9712291395677133
583,0.94223708960065
584,0.9658784987508158
585,0.9740427852761527
586,0.9763858206637062
587,0.9577504237706692
588,0.9337396118067074
589,0.9786428538790025
590,0.9297368171596978
591,0.9449018992757826
592,0.9557282638805138
593,0.8512548738067002
594,0.9525360427663925
595,0.9853513672248362
596,0.9764279290868457
597,0.9680668341921165
598,0.8013141917742114
599,0.9223235217300718
600,0.9390585132104401
601,0.9822060058760484
602,0.9153782234134505
603,0.9901204579071639
604,0.9518334774050995
605,0.9331020101855106
606,0.972102882177239
607,0.9421316815554759
608,0.9517316309045454
609,0.9600317204735569
610,0.9219536833968052
611,0.9757125798044761
612,0.9108249724003895
613,0.9541370443476979
614,0.8686479348695032
615,0.9853735279597857
616,0.8435138972073116
617,0.9178149661825904
618,0.9044733709158226
619,0.9644011833779115
620,0.9407058526110069
621,0.9801994721455183
622,0.9673059641521665
623,0.9451457692309633
624,0.9291721274127377
625,0.9331020101855106
626,0.9778092823107845
627,0.937256369244868
628,0.9370118802583887
629,0.9618139664101443
630,0.9836602471650406
631,0.9748971783438812
632,0.9612669834209938
633,0.9664294193812929
634,0.9764741683555639
635,0.8883643583009138
636,0.9640873391946977
637,0.9786102280404411
638,0.9504549679460605
639,0.8930339924784074
640,0.9721521563912829
641,0.9515800362203962
642,0.9143960668015587
643,0.9596857698208027
644,0.964062330813005
645,0.9541302311249883
646,0.876126657570392
647,0.9412552276761267
648,0.9276579716715122
649,0.9851374275096655
650,0.8835149340323866
651,0.9433257009080529
652,0.9935411683045964
653,0.8936007613662578
654,0.9081546024809078
655,0.9506147668383076
656,0.9670973233850271
657,0.9264120628500963
658,0.9651459766463619
659,0.9208036025681055
660,0.9707981871288512
661,0.9811456126567512
662,0.949876509841892
663,0.9566736925334073
664,0.9722192183208294
665,0.9264314470065362
666,0.918086933623179
667,0.9184870928094583
668,0.9616129662091492
669,0.9354824442345889
670,0.8865362406794468
671,0.9166820462664527
672,0.9557460886260845
673,0.8597269526706126
674,0.9422027304197856
675,0.9549695929379678
676,0.9687990972247574
677,0.89613445611156906
678,0.9627311932215027
679,0.9653759007975067
680,0.9530073203935382
681,0.8764456105684741
682,0.8262321048116821
683,0.9483498547859024
684,0.960917660301676
685,0.9552192445997095
686,0.9059447532810869
687,0.9602730365363726
688,0.9603923090751052
689,0.9766674579839092
690,0.95669876015256
691,0.9687313527123449
692,0.9342369982593125
693,0.8684477852768865
694,0.9699044120674565
695,0.9552286164301365
696,0.7807373411033224
697,0.9671459695194419
698,0.9545040271882911
699,0.9678899235700423
700,0.9657422539377065
701,0.9119534103365651
702,0.9689006383225164
703,0.930033278733995
704,0.860818209464048
705,0.9342475884198475
706,0.8340504781387847
707,0.9688968400835523
708,0.9803282022689996
709,0.9668340206054549
710,0.9837725376210433
711,0.9077093989626087
712,0.9842675584302508
713,0.976408832126449
714,0.9839872756932477
715,0.9691656297242861
716,0.8385579224091441
717,0.9176412131741253
718,0.9178149661825904
719,0.9662121463346316
720,0.9369858120626597
721,0.9139479566869994
722,0.9513849340022064
723,0.9440841250163139
724,0.9302323032439502
725,0.9688420581698057
726,0.9413579426035882
727,0.9639742439928717
728,0.9875952905648728
729,0.944972825995672
730,0.9297656781325664
731,0.8927458851206085
732,0.987512282918108
733,0.9900630983229084
734,0.9911372122674805
735,0.8781970475683888
736,0.8865199411499292
737,0.9539744083761426
738,0.9745397889967427
739,0.9635937784477467
740,0.9857264290291594
741,0.9741802978028866
742,0.9640691879226267
743,0.9810777786608947
744,0.9832056756391193
745,0.9713836648509255
746,0.9550611503409229
747,0.9418481066825857
748,0.9766674579839092
749,0.9799028691915852
750,0.9901330990959214
751,0.9512985524168196
752,0.9626394222477248
753,0.9331383671962322
754,0.9777282402992856
755,0.9645160495519303
756,0.9076425325936811
757,0.9802951731681644
758,0.97554109972797165
759,0.9526763424662817
760,0.9365584031803136
761,0.901039320538979
762,0.9364167294959824
763,0.9500973091839602
764,0.937819370197291
765,0.9589394157643913
766,0.9540015841494922
767,0.9583972339984892
768,0.9638987753651159
769,0.9313575819711395
770,0.9436016088583985
771,0.9857076703177161
772,0.949652857273229
773,0.9810197543423584
774,0.9511696970885011
775,0.9710071051204923
776,0.8048850255082097
777,0.9426814637558414
778,0.951147277955595
779,0.962611119649518
780,0.8660579563006212
781,0.8324293432611607
782,0.9779161725364499
783,0.9851768005915262
784,0.8955534700638013
785,0.7809094183189733
786,0.9548316483220913
787,0.9565908372031136
788,0.9189383658635696
789,0.9751794093154703
790,0.9102997212497993
791,0.9235609759915885
792,0.99021011381913
793,0.8991170240087197
794,0.9578457126994966
795,0.9536016197931928
796,0.8749465287589135
797,0.9398800280518771
798,0.981914535488775
799,0.8359418053292665
800,0.9822937342175255
801,0.9544132483148403
802,0.9178710305705281
803,0.9317507278680311
804,0.9544405349034673
805,0.9551464605272645
806,0.9842675584302508
807,0.7862581558861601
808,0.8756438830513937
809,0.9471261710067336
810,0.9757125798044761
811,0.949742919406653
812,0.8717810584118032
813,0.9852236564446126
814,0.9002892231980284
815,0.8034863662185643
816,0.9872293565892697
817,0.9795914647294663
818,0.9558945263458707
819,0.9323269777331719
820,0.9387231828862445
821,0.9738454213790202
822,0.955867322879802
823,0.9744299772436215
824,0.9159682290013851
825,0.9815562470312439
826,0.8613734467866305
827,0.9812628266860633
828,0.919337285912323
829,0.9432158268102593
830,0.9679977741127253
831,0.9244528670340492
832,0.9846867471364308
833,0.9806428331933205
834,0.894189367062921
835,0.9709107620449984
836,0.984674716694514
837,0.9494238208560317
838,0.976180911175977
839,0.912792222398205
840,0.931867007589591
841,0.9573316701121135
842,0.9687161455998609
843,0.9816889533830369
844,0.9786428367502259
845,0.9664250604030842
846,0.9823075317398658
847,0.8708001825137607
848,0.9763484960232391
849,0.9657704999412517
850,0.7972350214775364
851,0.9726387407178468
852,0.9602268675542627
853,0.9236275283596157
854,0.8040131950962757
855,0.9457335728328314
856,0.9682065017473673
857,0.9628107273660238
858,0.9790238474772277
859,0.9426394524604198
860,0.9864744888065011
861,0.9638329038731686
862,0.9193178094830388
863,0.955324758994368
864,0.9056716691713496
865,0.898735068520818
866,0.8460529962755722
867,0.9589132766548721
868,0.9681289726433957
869,0.9785446350131254
870,0.9625405330112615
871,0.9457335728328314
872,0.921945035668103
873,0.9806938148254942
874,0.9545945543949045
875,0.9644238522964586
876,0.9682968396590683
877,0.9636125184830868
878,0.9287468704108756
879,0.958887590697647
880,0.9366860499523626
881,0.9353779532554566
882,0.9747436857706465
883,0.9685577751599451
884,0.9284649291220083
885,0.89236227741527685
886,0.9883206065089006
887,0.8575064502426765
888,0.9787828165414058
889,0.9564213213516899
890,0.9776846865317947
891,0.9383744925236778
892,0.9309600523098254
893,0.9238775692129466
894,0.9805728620516025
895,0.95669876015256
896,0.9711144689844732
897,0.9256881701449186
898,0.9364186153587236
899,0.9657422539377065
900,0.9785413207802971
901,0.9537112884756366
902,0.963268354657068
903,0.9613333291522577
904,0.973590015637977
905,0.9435220940711126
906,0.9625405330112615
907,0.9793553305609314
908,0.9842856650457407
909,0.9304864818631372
910,0.9269017835524812
911,0.9531198398288251
912,0.9427352414181219
913,0.9814335100561689
914,0.982558807594608
915,0.9526216837311222
916,0.9276627744164977
917,0.9404088239076676
918,0.9388764449542728
919,0.9801810627267364
920,0.9224254110736514
921,0.9750124589238613
922,0.979279410962049
923,0.8009074018511089
924,0.8498572920690316
925,0.8017657680275315
926,0.9694537924263058
927,0.9675204408922503
928,0.9813065371283332
929,0.9787828165414058
930,0.9907535751971227
931,0.9828620437509048
932,0.9567338684034187
933,0.9625405330112615
934,0.9308278111931146
935,0.945055613853082
936,0.8419571271901827
937,0.9738734565328294
938,0.9187224669924837
939,0.8686479348695032
940,0.9677918327259557
941,0.9717433405990049
942,0.9749824745628365
943,0.804351960724806
944,0.973590015637977
945,0.9471563733404956
946,0.9490661465027093
947,0.9654110210213818
948,0.8111803970326182
949,0.9378924512161668
950,0.9817120514816231
951,0.9868371381521589
952,0.9055064760755062
953,0.9736923096204757
954,0.9652300121099662
955,0.9597634204545635
956,0.8649514082922903
957,0.961282052547416
958,0.9171772826103926
959,0.9163966733358485
960,0.8970582697327689
961,0.9216606670928355
962,0.9807320824919167
963,0.9313318595103274
964,0.9165031458385977
965,0.8472243061784355
966,0.959721976452379
967,0.9411998127364039
968,0.9232344141571321
969,0.9459348978143189
970,0.958118976969839
971,0.9428153093963688
972,0.9873118629058523
973,0.9392947026981833
974,0.9811648514833922
975,0.916560481297566
976,0.9396379488287903
977,0.8930339924784074
978,0.9330932312037974
979,0.9307780583234686
980,0.8106780892385242
981,0.9853306134536338
982,0.9502380489352258
983,0.9892746298642481
984,0.8893499855589172
985,0.9776863271258334
986,0.9366860499523626
987,0.9749181261163987
988,0.9787828165414058
989,0.9756153697032531
990,0.9018118772280749
991,0.9138797131006147
992,0.9278592615809704
993,0.9896638572923225
994,0.988574456955817
995,0.9236806990412343
996,0.9619033706991179
997,0.784224236388036
998,0.918275053449663
999,0.9519869442898947
1000,0.9752238620309921
1001,0.9855384684693388
1002,0.9737520391514601
1003,0.960869882111137
1004,0.9599797901310836
1005,0.9742459612132748
1006,0.9194410546956753
1007,0.982118781114447
1008,0.9759976472861298
1009,0.9845851112418943
1010,0.9474857472040292
1011,0.9809707028198859
1012,0.9518195138649594
1013,0.9796693354763634
1014,0.9451923831921502
1015,0.9586893309778679
1016,0.964720509786443
1017,0.7968787748080627
1018,0.899711749622091
1019,0.9257989160062101
1020,0.9782489717975352
1021,0.9679429138916945
1022,0.9351933135608205
1023,0.7972642533477758
1024,0.9685449210588956
1025,0.9764914134059542
1026,0.9316801828682404
1027,0.9679977741127253
1028,0.9585572766786435
1029,0.9759976472861298
1030,0.9470532121363955
1031,0.9593892766684329
1032,0.9911588040695556
1033,0.9866938549630635
1034,0.9245359385694467
1035,0.9886134418429492
1036,0.9666254259574648
1037,0.8927458851206085
1038,0.9557481322767318
1039,0.9271543594332412
1040,0.9867681725672345
1041,0.9423890786963616
1042,0.9850450488663709
1043,0.7497961218277206
1044,0.8039041471193457
1045,0.8125554919093756
1046,0.9475301402934034
1047,0.9801654471661985
1048,0.9281985306931498
1049,0.7810267262456083
1050,0.9716251789450274
1051,0.9753117542805688
1052,0.9072569776898205
1053,0.9799098442162729
1054,0.9412818328264514
1055,0.9807684460628979
1056,0.9038649030059762
1057,0.9304774856080337
1058,0.9594877205485514
1059,0.9594271087686905
1060,0.9382670554406248
1061,0.9699800882407063
1062,0.9129060129731765
1063,0.9126937838225158
1064,0.9215965005240775
1065,0.9756036327275974
1066,0.9779458893155145
1067,0.9148069972708044
1068,0.9115232712983795
1069,0.9330358111074883
1070,0.9662369581687168
1071,0.8527199448340822
1072,0.9872732172627035
1073,0.9174122552166669
1074,0.9055979381997582
1075,0.9861044927969081
1076,0.9620015194986077
1077,0.9499535529257337
1078,0.9732919550883415
1079,0.9733265806418043
1080,0.9040200447017473
1081,0.9861530351502954
1082,0.9515296238509463
1083,0.9138257517649553
1084,0.9806212577241067
1085,0.8432608406859301
1086,0.9894994705560376
1087,0.9566208098057506
1088,0.9721241975469165
1089,0.929742388644747
1090,0.9832556816826971
1091,0.93822494629637
1092,0.9805382345328992
1093,0.950079332630187
1094,0.9691481770595121
1095,0.9875493365326191
1096,0.9614716000216532
1097,0.9701024971062933
1098,0.9679586179252401
1099,0.9404088239076676
1100,0.8940368356244505
1101,0.9038649030059762
1102,0.8684625960636552
1103,0.9881787275056203
1104,0.9342360363689385
1105,0.9867325313781266
1106,0.9883560727641784
1107,0.975464284960597
1108,0.9833794449823248
1109,0.9772352447747008
1110,0.9665998553187591
1111,0.9764741683555639
1112,0.9748079556579534
1113,0.9849721957766958
1114,0.9692578627670452
1115,0.8931525217734364
1116,0.9177894226593353
1117,0.9477212083329803
1118,0.9244308699516793
1119,0.8991170240087197
1120,0.9539828460097356
1121,0.9581353869090703
1122,0.8322342471954388
1123,0.8551523494417813
1124,0.9504457114302702
1125,0.9806231692356087
1126,0.9212428052264008
1127,0.9768183752552485
1128,0.9760804380393364
1129,0.9619115231943878
1130,0.9850862022691275
1131,0.9566265770745626
1132,0.9256261802118824
1133,0.9701788664202692
1134,0.9879509905725127
1135,0.8606367140557722
1136,0.9613612206809076
1137,0.9728696236928766
1138,0.9725614839493452
1139,0.9746984431236433
1140,0.9234435942022208
1141,0.9411096808897826
1142,0.9536139206225416
1143,0.9702296421858356
1144,0.9525837400756377
1145,0.9584201852664719
1146,0.9896417615897736
1147,0.963659332652797
1148,0.8747239477717507
1149,0.97112586485351
1150,0.9812758320351839
1151,0.9831635085715605
1152,0.9462279056043653
1153,0.986981788526305
1154,0.8753073224753003
1155,0.9905403216355716
1156,0.9789418522630978
1157,0.9631973154643954
1158,0.9353414795005236
1159,0.9388425125383225
1160,0.9056864624492345
1161,0.9811443159472347
1162,0.9704980876686805
1163,0.9266600868903829
1164,0.9222438275990751
1165,0.9749180380489917
1166,0.9801240509437351
1167,0.9872307500694817
1168,0.940358247227152
1169,0.9297304703015773
1170,0.9507685881711426
1171,0.9801810627267364
1172,0.9734371009954029
1173,0.944594437728715
1174,0.975527343666275
1175,0.9876285565113044
1176,0.9506501088462669
1177,0.9760580364273646
1178,0.9530526531696488
1179,0.9671712970901692
1180,0.8514293707946431
1181,0.9567911122043171
1182,0.9624060019716336
1183,0.9586135274392512
1184,0.8286582631339584
1185,0.9898993529098545
1186,0.9608628521143562
1187,0.9662861995781575
1188,0.7829608651427994
1189,0.979279410962049
1190,0.9594954285801611
1191,0.9623705678569607
1192,0.9869964707812257
1193,0.97954573562863
1194,0.9583759567775809
1195,0.9304594922614704
1196,0.9427000671435624
1197,0.9659986532342508
1198,0.9615577493979044
1199,0.9510626171328324
1200,0.9890965895724109
1201,0.9616794121944595
1202,0.8836985025119407
1203,0.9734272502284197
1204,0.9711192934570263
1205,0.9487279032306423
1206,0.9070868466303209
1207,0.9263906998678612
1208,0.974094212073692
1209,0.8995351465458201
1210,0.9137722391290005
1211,0.9492615743204729
1212,0.9539016055034223
1213,0.9629352831612383
1214,0.9670075961872577
1215,0.9845013922652877
1216,0.929346109192005
1217,0.9666739048906193
1218,0.9622711926974811
1219,0.9658711401920682
1220,0.9468428599420093
1221,0.9611673710590192
1222,0.9549074632989951
1223,0.969761749493326
1224,0.9339728706317276
1225,0.9765844819418164
1226,0.9349469384726199
1227,0.9872103113425995
1228,0.9143297732129126
1229,0.9534516414378217
1230,0.9876285565113044
1231,0.9619323675579341
1232,0.9304341873117001
1233,0.9844705696215045
1234,0.9628271171060228
1235,0.9639048467115728
1236,0.8658191134062033
1237,0.939824348629013
1238,0.9282745999722994
1239,0.9765598300391228
1240,0.9657777288697894
1241,0.9318322533532106
1242,0.9470767746242588
1243,0.9438107321747198
1244,0.9888580545460277
1245,0.9873869431308175
1246,0.9043508304566047
1247,0.9703374149249397
1248,0.9892042029167822
1249,0.9106711102476058
1250,0.9725755670327342
1251,0.9395297052552836
1252,0.9230885629181673
1253,0.9745926960929114
1254,0.9552131424005279
1255,0.9707887706030293
1256,0.9929669760634904
1257,0.8399052282957843
1258,0.9219894832182852
1259,0.9588694987310545
